,price,mileage,transmission,emission_class,fuel,link,co2,brand,model,warranty,year,brand_model
159,20399.0,30932.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/12t-allure-automaat/id/4874235,134.0,peugeot,2008,12.0,2023,peugeot 2008
160,17900.0,27844.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/100-pk-mt-parkeers-va-airco-cruise-contr-carplayandroid/id/4874430,117.0,peugeot,2008,0.0,2024,peugeot 2008
161,17900.0,28915.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/100-pk-mt-parkeers-va-airco-cruise-contr-carplayandroid/id/4874433,117.0,peugeot,2008,0.0,2024,peugeot 2008
162,15990.0,74992.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/allure-gps-camera/id/4874554,105.0,peugeot,2008,12.0,2020,peugeot 2008
163,20799.0,11.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/12t-alluregpscamerapark-pilot-achteraan/id/4874231,124.0,peugeot,2008,12.0,2023,peugeot 2008
164,22490.0,18240.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/408/130-pk-at-camera-keyless-navi-airco-adapt-cruise-contr-carplayandroid/id/4873601,117.0,peugeot,408,0.0,2024,peugeot 408
165,22490.0,27973.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/408/130-pk-at-camera-keyless-navi-airco-adapt-cruise-contr-carplayandroid/id/4873602,117.0,peugeot,408,0.0,2024,peugeot 408
166,18950.0,28704.0,automatic,Euro 6,electric,https://gocar.be/en/cars/peugeot/2008/electrique-allure-pack-zetelverw-navi-trekhaak/id/4871906,0.0,peugeot,2008,12.0,2021,peugeot 2008
167,22995.0,23173.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/12-t-130-eat8-gt-line-drive-assist-vision-pack-led/id/4872973,0.0,peugeot,2008,3.0,2024,peugeot 2008
168,30900.0,21631.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/peugeot/408/gt-225pk-plugin-hybr-alcantara-camera-keyless-carplay/id/4871562,117.0,peugeot,408,0.0,2024,peugeot 408
170,24500.0,9284.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/360-camera-packzetel-vw/id/4871236,117.0,peugeot,2008,24.0,2025,peugeot 2008
171,19990.0,3943.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/style-12-puretech/id/4870938,128.0,peugeot,2008,12.0,2025,peugeot 2008
172,23990.0,20340.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/alcantara-massagenavi360-c/id/4871071,117.0,peugeot,2008,24.0,2024,peugeot 2008
173,24450.0,27276.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/alcantara-massagenavi360-c/id/4871095,117.0,peugeot,2008,24.0,2024,peugeot 2008
174,29990.0,13488.0,automatic,Euro 6d-TEMP,hybrid,https://gocar.be/en/cars/peugeot/408/allure-hybrid-136pk/id/4870767,114.0,peugeot,408,24.0,2024,peugeot 408
175,23998.0,14062.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/408/12-puretech-130cv-eat8-allure-navi-full-led-keyless/id/4871073,136.0,peugeot,408,12.0,2024,peugeot 408
176,16199.0,30561.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/12-puretech-allure/id/4870920,125.0,peugeot,2008,12.0,2021,peugeot 2008
177,24450.0,21669.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/alcantara-massagenavi360-c/id/4871077,117.0,peugeot,2008,24.0,2024,peugeot 2008
178,24500.0,9592.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/360-camera-packzetel-vw/id/4871244,117.0,peugeot,2008,24.0,2025,peugeot 2008
179,24500.0,15.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/nieuwpack-camera-navi/id/4871215,117.0,peugeot,2008,24.0,2024,peugeot 2008
180,24500.0,7537.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/360-camera-packzetel-vw/id/4871220,117.0,peugeot,2008,24.0,2025,peugeot 2008
181,13700.0,94387.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/n-a/id/4871340,125.0,peugeot,2008,12.0,2021,peugeot 2008
182,20000.0,27448.0,automatic,Euro 6d-TEMP,electric,https://gocar.be/en/cars/peugeot/2008/e-2008/id/4870478,117.0,peugeot,2008,0.0,2020,peugeot 2008
183,45510.0,20502.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/peugeot/408/180-phev-e-eat8-allure/id/4870517,0.0,peugeot,408,3.0,2024,peugeot 408
184,22995.0,23747.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/12-t-130-eat8-gt-line-drive-assist-vision-pack-led/id/4870286,0.0,peugeot,2008,3.0,2024,peugeot 2008
185,29995.0,30010.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/peugeot/408/allure-gt-line-16-phev-eat8-allure-gt-line-16-phev-eat8-at-gps-carplay-camera-halfleder-pdc-cruiseacc-alu-17/id/4870366,31.0,peugeot,408,0.0,2024,peugeot 408
186,11390.0,96425.0,manual,Euro 6b,diesel,https://gocar.be/en/cars/peugeot/2008/16-bluehdi-feline-s-fullcuirpanocamsensorgps/id/4869478,117.0,peugeot,2008,12.0,2017,peugeot 2008
187,21450.0,30000.0,automatic,Euro 6d-TEMP,diesel,https://gocar.be/en/cars/peugeot/2008/15hdigt-pack30000km1erpropgarantieboiteauto/id/4869046,117.0,peugeot,2008,0.0,2022,peugeot 2008
188,14990.0,67085.0,manual,Euro 6b,petrol,https://gocar.be/en/cars/peugeot/2008/12i-allure-sport-garantie-12-mois-1er-prop/id/4869212,119.0,peugeot,2008,12.0,2022,peugeot 2008
190,19799.0,41418.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/2008-puretech-130-eat8-gt-pack-dodeh-garantie/id/4869002,134.0,peugeot,2008,12.0,2023,peugeot 2008
191,24990.0,5.0,automatic,Euro 6d-TEMP,hybrid,https://gocar.be/en/cars/peugeot/2008/style-12i-136pk-hybrid/id/4869180,110.0,peugeot,2008,24.0,2025,peugeot 2008
192,8900.0,56200.0,manual,Euro 6b,petrol,https://gocar.be/en/cars/peugeot/2008/12i-essence-1ier-proprietaireairconavigation/id/4866932,117.0,peugeot,2008,0.0,2017,peugeot 2008
193,20995.0,20403.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/gt-automaat/id/4866805,1.0,peugeot,2008,12.0,2021,peugeot 2008
194,28850.0,9149.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/12-t-100-allure-gps-by-app-led-lights-alu17/id/4866317,0.0,peugeot,2008,3.0,2024,peugeot 2008
195,14290.0,88064.0,automatic,Euro 6d-TEMP,diesel,https://gocar.be/en/cars/peugeot/2008/15-bluehdi-allure-s-cuirledpanoramcamsensor/id/4866564,106.0,peugeot,2008,12.0,2019,peugeot 2008
196,28950.0,45137.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/peugeot/408/408-plug-in-hybrid-180-e-eat8-gt/id/4865053,31.0,peugeot,408,12.0,2024,peugeot 408
198,18695.0,52354.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/style-130pk-automaat/id/4865073,132.0,peugeot,2008,12.0,2023,peugeot 2008
199,21400.0,62396.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/peugeot/2008/15-bluehdi-96kw-ss-eat8-allure-pack-navi-camera-apple-car-play-android/id/4865209,132.0,peugeot,2008,0.0,2023,peugeot 2008
200,14490.0,103510.0,manual,Euro 6,diesel,https://gocar.be/en/cars/peugeot/2008/active-pack/id/4865347,98.0,peugeot,2008,12.0,2021,peugeot 2008
201,19990.0,56539.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/peugeot/2008/15hdi-cockpit-gps-camera360-jantes17-led-pdc/id/4865530,126.0,peugeot,2008,12.0,2021,peugeot 2008
202,20990.0,7131.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/allure/id/4862831,0.0,peugeot,2008,12.0,2024,peugeot 2008
203,11900.0,60163.0,manual,Euro 6,diesel,https://gocar.be/en/cars/peugeot/2008/allure/id/4864357,91.0,peugeot,2008,12.0,2020,peugeot 2008
204,22995.0,14145.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/12-t-130-eat8-gt-line-drive-assist-vision-pack-led/id/4864211,0.0,peugeot,2008,3.0,2024,peugeot 2008
205,17400.0,45669.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/allure/id/4862809,109.0,peugeot,2008,12.0,2020,peugeot 2008
206,17850.0,42855.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/allure-12t-mt6-100pk-gpscamera/id/4862781,126.0,peugeot,2008,12.0,2024,peugeot 2008
207,7499.0,80801.0,manual,Euro 5,petrol,https://gocar.be/en/cars/peugeot/2008/benzine-2016-navi-airco-cruisec-80dkm-garantie/id/4863556,117.0,peugeot,2008,12.0,2016,peugeot 2008
208,26310.0,9733.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/12-t-100-allure-virtual-gps-led-alu17/id/4863659,0.0,peugeot,2008,3.0,2024,peugeot 2008
209,26310.0,9375.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/12-t-100-allure-virtual-gps-led-alu17/id/4863650,0.0,peugeot,2008,3.0,2024,peugeot 2008
210,40710.0,5986.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/408/12-t-130-eat8-allure-gps-cam-led-alu17/id/4863687,0.0,peugeot,408,3.0,2024,peugeot 408
211,45510.0,25856.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/peugeot/408/225-phev-e-eat8-gt/id/4863869,0.0,peugeot,408,3.0,2024,peugeot 408
212,28390.0,23791.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/408/12-puretech-allure-130-automaat-navigatie-carplayandroid-auto-climate-control-adaptive-cruise-control-virtual-cockpit-pdc-va-360-camera-full-led-lm-velgen/id/4864266,136.0,peugeot,408,0.0,2024,peugeot 408
213,35800.0,24315.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/12t-130-eat8-gt-line-navi-virtual-cockpit-camera-led/id/4864043,134.0,peugeot,2008,3.0,2023,peugeot 2008
214,41805.0,21665.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/408/12t-130-eat8-gt-line-i-connect-navi-led-panoroof-360-camera-virtual-cockpit/id/4864049,136.0,peugeot,408,3.0,2024,peugeot 408
215,39940.0,13740.0,automatic,Euro 6,electric,https://gocar.be/en/cars/peugeot/2008/e-2008-gt-clim-gps-toit-ouvrant-garantie-24-mois/id/4861703,0.0,peugeot,2008,12.0,2023,peugeot 2008
216,15499.0,54210.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/ii-allure/id/4861699,1.0,peugeot,2008,12.0,2020,peugeot 2008
217,14990.0,79302.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/ii-style/id/4861715,126.0,peugeot,2008,12.0,2022,peugeot 2008
218,31150.0,21484.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/peugeot/408/first-edition-gps-clim-led-garantie-12-mois/id/4861700,33.0,peugeot,408,12.0,2023,peugeot 408
219,16490.0,73352.0,manual,Euro 6d-TEMP,diesel,https://gocar.be/en/cars/peugeot/2008/n-a/id/4861798,95.0,peugeot,2008,12.0,2020,peugeot 2008
220,29990.0,47705.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/peugeot/408/first-edition-hyb/id/4861768,33.0,peugeot,408,24.0,2023,peugeot 408
222,19990.0,49042.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/peugeot/2008/n-a/id/4861790,100.0,peugeot,2008,12.0,2020,peugeot 2008
223,14990.0,82814.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/allure/id/4861787,133.0,peugeot,2008,12.0,2020,peugeot 2008
225,15990.0,70164.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/allure/id/4861848,103.0,peugeot,2008,12.0,2020,peugeot 2008
226,28700.0,20508.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/peugeot/408/allure-pack/id/4861814,0.0,peugeot,408,12.0,2023,peugeot 408
227,22500.0,53585.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/408/allure-pack-automatique/id/4861837,136.0,peugeot,408,12.0,2023,peugeot 408
228,22895.0,11936.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/allure-park-assistent-camera-automaat/id/4861378,133.0,peugeot,2008,0.0,2023,peugeot 2008
230,24800.0,22345.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/408/alluredisponible-en-48hcamera-apple-carplay-a/id/4862132,136.0,peugeot,408,12.0,2023,peugeot 408
231,14488.0,39988.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/ii-allure/id/4862113,127.0,peugeot,2008,12.0,2020,peugeot 2008
232,14100.0,75956.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/allure-att-remorque-camera-toit-ouvrant/id/4862112,123.0,peugeot,2008,12.0,2020,peugeot 2008
233,15100.0,64121.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/disponible-en-48hallurecamera-gps-1-an-g/id/4862127,105.0,peugeot,2008,12.0,2020,peugeot 2008
234,14400.0,53895.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/active-camera-gps-carplay/id/4862121,123.0,peugeot,2008,12.0,2020,peugeot 2008
235,13300.0,62222.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/active/id/4862141,117.0,peugeot,2008,12.0,2020,peugeot 2008
236,31950.0,35278.0,automatic,Euro 6d-TEMP,hybrid,https://gocar.be/en/cars/peugeot/408/gt-16-plug-in-hybrid/id/4862239,26.0,peugeot,408,12.0,2024,peugeot 408
237,10900.0,141000.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/benzine-navigatiecamera/id/4862297,117.0,peugeot,2008,0.0,2020,peugeot 2008
238,14990.0,82205.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/ii-allure/id/4862419,103.0,peugeot,2008,12.0,2020,peugeot 2008
239,24990.0,26510.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/408/allure/id/4862453,136.0,peugeot,408,12.0,2023,peugeot 408
240,15990.0,69964.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/ii-style/id/4862451,126.0,peugeot,2008,12.0,2022,peugeot 2008
241,15990.0,44693.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/ii-allure-pack/id/4862447,126.0,peugeot,2008,12.0,2022,peugeot 2008
242,23990.0,46313.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/408/allure-pack/id/4862477,136.0,peugeot,408,12.0,2023,peugeot 408
243,29950.0,27835.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/408/n-a/id/4860496,136.0,peugeot,408,12.0,2024,peugeot 408
244,16940.0,37348.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/allure-pack/id/4860697,122.0,peugeot,2008,12.0,2022,peugeot 2008
245,15490.0,82585.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/allure-pack/id/4861137,127.0,peugeot,2008,12.0,2021,peugeot 2008
246,14990.0,74800.0,manual,Euro 6d,diesel,https://gocar.be/en/cars/peugeot/2008/15-bluehdi-capteurscarnet1er-proprietaire/id/4861116,117.0,peugeot,2008,0.0,2022,peugeot 2008
247,16990.0,39991.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/style/id/4861128,1.0,peugeot,2008,12.0,2022,peugeot 2008
248,14950.0,74390.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/allure-pas-de-gps-camera-toit-ouvrant/id/4861143,103.0,peugeot,2008,12.0,2020,peugeot 2008
249,23990.0,47411.0,automatic,Euro 6,electric,https://gocar.be/en/cars/peugeot/2008/ii-gt/id/4861193,0.0,peugeot,2008,0.0,2020,peugeot 2008
250,18990.0,35560.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/style/id/4861211,133.0,peugeot,2008,12.0,2023,peugeot 2008
251,15990.0,66326.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/ii-allure-garantie-12-mois/id/4861168,105.0,peugeot,2008,12.0,2020,peugeot 2008
252,15990.0,72207.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/ii-active/id/4861182,129.0,peugeot,2008,12.0,2020,peugeot 2008
253,29490.0,19748.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/peugeot/408/first-edition/id/4861202,33.0,peugeot,408,12.0,2023,peugeot 408
254,17900.0,27151.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/100-pk-mt-parkeers-va-airco-cruise-contr-carplayandroid/id/4860387,117.0,peugeot,2008,0.0,2024,peugeot 2008
255,17495.0,46680.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/allure-100pk/id/4859005,117.0,peugeot,2008,0.0,2022,peugeot 2008
256,19750.0,59140.0,automatic,Euro 6d-TEMP,electric,https://gocar.be/en/cars/peugeot/2008/e-2008-50-kwh-allure/id/4859041,117.0,peugeot,2008,0.0,2021,peugeot 2008
257,16980.0,23948.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/12-active-pack-ss-100pk-met-gps/id/4859037,117.0,peugeot,2008,0.0,2021,peugeot 2008
258,16980.0,21387.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/active-pack-eu63/id/4859017,117.0,peugeot,2008,0.0,2021,peugeot 2008
259,21490.0,56800.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/gt-automaat/id/4859012,117.0,peugeot,2008,0.0,2023,peugeot 2008
261,22744.0,122080.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/408/12-puretech-130-ss-eat8-allure-stuur-en-zetelverwarming-cruise-control-camera-apple-carplay/id/4858437,136.0,peugeot,408,0.0,2023,peugeot 408
262,9799.0,48594.0,manual,Euro 5,petrol,https://gocar.be/en/cars/peugeot/2008/12-puretech-allure/id/4858470,103.0,peugeot,2008,12.0,2017,peugeot 2008
263,34490.0,20461.0,automatic,Euro 6d-TEMP,electric,https://gocar.be/en/cars/peugeot/2008/e-2008-style/id/4857882,0.0,peugeot,2008,12.0,2022,peugeot 2008
264,24490.0,25401.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/style/id/4857888,123.0,peugeot,2008,12.0,2022,peugeot 2008
265,27990.0,31681.0,manual,Euro 6,diesel,https://gocar.be/en/cars/peugeot/2008/allure-pack/id/4857895,117.0,peugeot,2008,12.0,2022,peugeot 2008
266,13550.0,86105.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/active-gpscamera/id/4857885,129.0,peugeot,2008,12.0,2020,peugeot 2008
267,23599.0,6675.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/gt-pack-aut-navi-360c-lijna-acc-keyless-dodeh-12m/id/4856695,109.0,peugeot,2008,12.0,2024,peugeot 2008
268,14990.0,79302.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/ii-style/id/4856859,126.0,peugeot,2008,12.0,2022,peugeot 2008
269,39940.0,13740.0,automatic,Euro 6,electric,https://gocar.be/en/cars/peugeot/2008/e-2008-gt-clim-gps-toit-ouvrant-garantie-24-mois/id/4856845,0.0,peugeot,2008,12.0,2023,peugeot 2008
270,15499.0,54210.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/ii-allure/id/4856854,1.0,peugeot,2008,12.0,2020,peugeot 2008
271,31150.0,21484.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/peugeot/408/first-edition-gps-clim-led-garantie-12-mois/id/4856849,33.0,peugeot,408,12.0,2023,peugeot 408
272,22950.0,10354.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/ii-allure/id/4856936,137.0,peugeot,2008,24.0,2024,peugeot 2008
273,8490.0,138022.0,manual,Euro 6d,diesel,https://gocar.be/en/cars/peugeot/2008/15-bluehdi-active-s-carplaycruisesensorgps/id/4857022,98.0,peugeot,2008,12.0,2019,peugeot 2008
274,22650.0,33123.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/ii-allure/id/4857121,133.0,peugeot,2008,12.0,2024,peugeot 2008
275,8500.0,66406.0,manual,Euro 6b,diesel,https://gocar.be/en/cars/peugeot/2008/2008-16-bluehdi-active-prete-a-immatriculer/id/4855739,117.0,peugeot,2008,0.0,2015,peugeot 2008
277,7999.0,89912.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/12i-navigatie-bluetooth-pdc-alu-airco-carpass/id/4855573,114.0,peugeot,2008,12.0,2016,peugeot 2008
278,16450.0,72315.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/12i-130pk-automaat-navigatie-camera-carplay-led/id/4855644,117.0,peugeot,2008,12.0,2020,peugeot 2008
279,23450.0,50.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/allure-12-l-benzine-100-pk-manueel-6/id/4853472,105.0,peugeot,2008,12.0,2024,peugeot 2008
280,14999.0,113974.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/peugeot/2008/bluehdi-130-eat8-allure-automaat-nav-garantie/id/4853819,100.0,peugeot,2008,12.0,2020,peugeot 2008
281,12000.0,212476.0,manual,Euro 6d,diesel,https://gocar.be/en/cars/peugeot/2008/2008-15-bluehdi-allure-pack-s-garantie-1-anjaar/id/4853749,117.0,peugeot,2008,12.0,2022,peugeot 2008
282,23900.0,23899.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/allure-pack/id/4854312,105.0,peugeot,2008,12.0,2023,peugeot 2008
283,5999.0,164313.0,manual,Euro 6d,diesel,https://gocar.be/en/cars/peugeot/2008/2008-15-bluehdi-signature-s/id/4851728,117.0,peugeot,2008,0.0,2019,peugeot 2008
284,17990.0,22407.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/allure-12-thp-100-pk-6v/id/4850857,129.0,peugeot,2008,12.0,2024,peugeot 2008
285,20999.0,13000.0,manual,Euro 6d,diesel,https://gocar.be/en/cars/peugeot/2008/15-bluehdi-allure-pack-s-cockpit-3d-cam-rad-gps/id/4846504,118.0,peugeot,2008,12.0,2022,peugeot 2008
286,12850.0,61155.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/peugeot/2008/12i-puretech-navi-carplay-pdc/id/4847898,129.0,peugeot,2008,0.0,2019,peugeot 2008
287,21500.0,46426.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/puretech-ss-gt-eat8/id/4846405,137.0,peugeot,2008,24.0,2024,peugeot 2008
288,7499.0,73079.0,manual,Euro 5,petrol,https://gocar.be/en/cars/peugeot/2008/12i-puretech-navi-cruisec-airco-garantie/id/4839506,114.0,peugeot,2008,12.0,2014,peugeot 2008
289,14500.0,32932.0,automatic,Euro 6b,petrol,https://gocar.be/en/cars/peugeot/2008/n-a/id/4791132,109.0,peugeot,2008,0.0,2020,peugeot 2008
290,17900.0,28207.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/100-pk-mt-parkeers-va-airco-cruise-contr-carplayandroid/id/4837541,117.0,peugeot,2008,0.0,2024,peugeot 2008
292,29950.0,17109.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/peugeot/408/408-plug-in-hybrid-gt-line/id/4833846,31.0,peugeot,408,12.0,2024,peugeot 408
293,13895.0,78579.0,manual,Euro 5,petrol,https://gocar.be/en/cars/peugeot/2008/allure-12i-130pk/id/4833450,103.0,peugeot,2008,12.0,2019,peugeot 2008
294,25500.0,6255.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/peugeot/408/n-a/id/4540100,137.0,peugeot,408,12.0,2023,peugeot 408
295,28590.0,17299.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/peugeot/408/12-puretech-allure-130pk-automaat-comfort-pakket-electrische-stoelverstelling-lv-stoelverwarming-camera-360-navigatie-climate-control-dab-led-parkeer-sensoren/id/4829716,136.0,peugeot,408,0.0,2024,peugeot 408
296,15500.0,71736.0,manual,Euro 6,petrol,https://gocar.be/en/cars/peugeot/2008/gt-pack/id/4828338,126.0,peugeot,2008,12.0,2021,peugeot 2008
297,11000.0,222988.0,manual,Euro 6d,diesel,https://gocar.be/en/cars/peugeot/2008/2008-15-bluehdi-allure-s/id/4826459,117.0,peugeot,2008,0.0,2022,peugeot 2008
298,15495.0,45958.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/peugeot/2008/12-puretech-12-puretech-carplay-gps-camera-pdc-cruise-alu/id/4826446,124.0,peugeot,2008,0.0,2021,peugeot 2008
